  206 0.885	 0.645	 0.975	 1.112	 0.867	 1.141	 4.272	 2.976	 0.732	 0.339	 0.542	 0.531	 0.000	
  207 0.885	 0.645	 0.975	 1.112	 0.867	 1.141	 4.272	 2.976	 0.732	 0.339	 0.542	 0.531	 0.000	
  208 0.885	 0.645	 0.975	 1.112	 0.867	 1.141	 4.272	 2.976	 0.732	 0.339	 0.542	 0.531	 0.000	
  209 0.885	 0.645	 0.975	 1.112	 0.867	 1.141	 4.272	 2.976	 0.732	 0.339	 0.542	 0.531	 0.000	
  210 0.793	 0.597	 1.121	 1.043	 0.807	 0.912	 1.525	 4.882	 0.530	 0.919	 0.688	 0.216	 0.000	
  211 0.793	 0.597	 1.121	 1.043	 0.807	 0.912	 1.525	 4.882	 0.530	 0.919	 0.688	 0.216	 0.000	
  212 0.793	 0.597	 1.121	 1.043	 0.807	 0.912	 1.525	 4.882	 0.530	 0.919	 0.688	 0.216	 0.000	
  213 0.793	 0.597	 1.121	 1.043	 0.807	 0.912	 1.525	 4.882	 0.530	 0.919	 0.688	 0.216	 0.000	
  214 0.694	 0.711	 1.081	 0.854	 0.970	 1.226	 2.825	 4.059	 0.597	 0.693	 0.822	 0.306	 0.000	
  215 0.694	 0.711	 1.081	 0.854	 0.970	 1.226	 2.825	 4.059	 0.597	 0.693	 0.822	 0.306	 0.000	
  216 0.894	 0.460	 1.130	 0.600	 1.072	 0.861	 0.594	 1.796	 0.788	 0.631	 0.586	 0.451	 0.000	
  217 1.196	 0.765	 0.954	 0.553	 1.133	 0.562	 1.144	 2.530	 0.267	 0.648	 0.767	 0.258	 0.000	
  218 1.196	 0.765	 0.954	 0.553	 1.133	 0.562	 1.144	 2.530	 0.267	 0.648	 0.767	 0.258	 0.000	
  219 1.196	 0.765	 0.954	 0.553	 1.133	 0.562	 1.144	 2.530	 0.267	 0.648	 0.767	 0.258	 0.000	
  220 0.843	 0.903	 0.868	 1.047	 0.694	 1.177	 1.153	 1.369	 0.372	 0.642	 0.213	 1.119	 0.000	
  221 0.843	 0.903	 0.868	 1.047	 0.694	 1.177	 1.153	 1.369	 0.372	 0.642	 0.213	 1.119	 0.000	
  222 0.843	 0.903	 0.868	 1.047	 0.694	 1.177	 1.153	 1.369	 0.372	 0.642	 0.213	 1.119	 0.000	
  223 0.843	 0.903	 0.868	 1.047	 0.694	 1.177	 1.153	 1.369	 0.372	 0.642	 0.213	 1.119	 0.000	
  224 1.068	 1.189	 0.460	 1.112	 0.633	 1.222	 2.926	 1.671	 0.742	 0.480	 0.416	 0.532	 0.000	
  225 1.068	 1.189	 0.460	 1.112	 0.633	 1.222	 2.926	 1.671	 0.742	 0.480	 0.416	 0.532	 0.000	
  226 1.068	 1.189	 0.460	 1.112	 0.633	 1.222	 2.926	 1.671	 0.742	 0.480	 0.416	 0.532	 0.000	
  227 1.068	 1.189	 0.460	 1.112	 0.633	 1.222	 2.926	 1.671	 0.742	 0.480	 0.416	 0.532	 0.000	
  228 1.068	 1.189	 0.460	 1.112	 0.633	 1.222	 2.926	 1.671	 0.742	 0.480	 0.416	 0.532	 0.000	
  229 1.068	 1.189	 0.460	 1.112	 0.633	 1.222	 2.926	 1.671	 0.742	 0.480	 0.416	 0.532	 0.000	
  230 0.718	 0.620	 1.174	 0.782	 0.708	 1.162	 1.092	 2.645	 0.562	 1.028	 0.418	 0.475	 0.000	
  231 0.718	 0.620	 1.174	 0.782	 0.708	 1.162	 1.092	 2.645	 0.562	 1.028	 0.418	 0.475	 0.000	
  232 0.718	 0.620	 1.174	 0.782	 0.708	 1.162	 1.092	 2.645	 0.562	 1.028	 0.418	 0.475	 0.000	
  233 0.718	 0.620	 1.174	 0.782	 0.708	 1.162	 1.092	 2.645	 0.562	 1.028	 0.418	 0.475	 0.000	
  234 0.766	 0.269	 0.994	 0.728	 0.969	 1.016	 1.015	 0.324	 0.642	 0.730	 0.409	 0.973	 0.000	
  235 0.929	 0.660	 1.042	 1.247	 0.290	 1.089	 1.259	 2.628	 0.850	 0.457	 0.457	 0.521	 0.000	
  236 0.929	 0.660	 1.042	 1.247	 0.290	 1.089	 1.259	 2.628	 0.850	 0.457	 0.457	 0.521	 0.000	
  237 0.929	 0.660	 1.042	 1.247	 0.290	 1.089	 1.259	 2.628	 0.850	 0.457	 0.457	 0.521	 0.000	
  238 0.929	 0.660	 1.042	 1.247	 0.290	 1.089	 1.259	 2.628	 0.850	 0.457	 0.457	 0.521	 0.000	
  239 1.195	 0.764	 0.932	 0.948	 1.012	 1.235	 2.433	 3.179	 0.764	 0.748	 0.288	 0.081	 0.000	
  240 0.936	 0.618	 1.060	 1.065	 0.994	 0.889	 0.952	 0.494	 0.557	 1.013	 0.139	 0.531	 0.000	
  241 0.936	 0.618	 1.060	 1.065	 0.994	 0.889	 0.952	 0.494	 0.557	 1.013	 0.139	 0.531	 0.000	
  242 0.936	 0.618	 1.060	 1.065	 0.994	 0.889	 0.952	 0.494	 0.557	 1.013	 0.139	 0.531	 0.000	
  243 1.161	 0.623	 0.693	 0.807	 0.969	 1.091	 0.464	 2.627	 0.453	 0.468	 0.622	 0.652	 0.000	
  244 1.161	 0.623	 0.693	 0.807	 0.969	 1.091	 0.464	 2.627	 0.453	 0.468	 0.622	 0.652	 0.000	
  245 1.236	 0.382	 1.149	 1.020	 0.458	 1.100	 1.455	 1.288	 0.656	 0.342	 0.380	 0.796	 0.000	
  246 0.641	 0.617	 1.175	 0.895	 0.829	 1.011	 0.520	 0.425	 0.689	 0.766	 0.549	 0.489	 0.000	
  247 0.641	 0.617	 1.175	 0.895	 0.829	 1.011	 0.520	 0.425	 0.689	 0.766	 0.549	 0.489	 0.000	
  248 0.611	 0.668	 1.058	 0.577	 1.085	 1.076	 0.886	 3.541	 0.454	 0.452	 0.767	 0.768	 0.000	
  249 0.611	 0.668	 1.058	 0.577	 1.085	 1.076	 0.886	 3.541	 0.454	 0.452	 0.767	 0.768	 0.000	
  250 0.611	 0.668	 1.058	 0.577	 1.085	 1.076	 0.886	 3.541	 0.454	 0.452	 0.767	 0.768	 0.000	
  251 0.611	 0.668	 1.058	 0.577	 1.085	 1.076	 0.886	 3.541	 0.454	 0.452	 0.767	 0.768	 0.000	
  252 0.611	 0.687	 1.044	 0.866	 0.574	 1.083	 0.469	 0.180	 0.335	 0.910	 0.951	 0.231	 0.000	
  253 0.611	 0.687	 1.044	 0.866	 0.574	 1.083	 0.469	 0.180	 0.335	 0.910	 0.951	 0.231	 0.000	
  254 0.611	 0.687	 1.044	 0.866	 0.574	 1.083	 0.469	 0.180	 0.335	 0.910	 0.951	 0.231	 0.000	
  255 0.809	 1.260	 0.597	 0.940	 0.458	 1.077	 0.886	 4.338	 0.703	 0.480	 0.686	 0.468	 0.000	
  256 1.203	 0.716	 1.201	 1.035	 0.703	 1.211	 2.412	 3.276	 0.733	 0.542	 0.129	 0.556	 0.000	
  257 1.025	 0.536	 0.948	 1.184	 0.898	 0.961	 3.476	 4.830	 0.644	 0.719	 0.271	 0.638	 0.000	
  258 1.097	 0.657	 1.116	 1.074	 0.668	 0.901	 1.943	 3.434	 0.688	 0.722	 0.496	 0.113	 0.000	
  259 1.267	 0.538	 0.895	 0.763	 1.187	 0.811	 1.136	 4.293	 0.356	 0.871	 0.311	 0.555	 0.000	
  260 1.238	 0.433	 0.992	 1.173	 0.526	 1.117	 3.146	 2.032	 0.447	 0.813	 0.430	 0.528	 0.000	
  261 1.091	 0.942	 1.149	 0.723	 0.462	 1.079	 1.338	 2.392	 0.720	 0.529	 0.616	 0.095	 0.000	
  262 1.193	 1.073	 0.590	 0.945	 0.685	 0.940	 0.689	 3.301	 0.864	 0.315	 0.733	 0.203	 0.000	
  263 0.988	 0.430	 1.050	 0.749	 1.094	 0.690	 0.145	 1.040	 0.628	 0.913	 0.491	 0.373	 0.000	
  264 0.988	 0.430	 1.050	 0.749	 1.094	 0.690	 0.145	 1.040	 0.628	 0.913	 0.491	 0.373	 0.000	
  265 0.988	 0.430	 1.050	 0.749	 1.094	 0.690	 0.145	 1.040	 0.628	 0.913	 0.491	 0.373	 0.000	
  266 1.112	 0.504	 1.285	 0.968	 0.770	 1.010	 2.333	 0.051	 0.392	 0.624	 0.840	 0.198	 0.000	
  267 0.743	 1.131	 0.817	 0.821	 0.801	 0.660	 0.894	 2.674	 0.595	 0.479	 0.599	 0.623	 0.000	
  268 1.163	 0.469	 1.257	 0.517	 1.002	 0.895	 1.064	 0.808	 0.460	 0.864	 0.200	 0.726	 0.000	
  269 0.916	 1.032	 0.575	 1.059	 0.561	 0.935	 1.099	 3.862	 0.899	 0.326	 0.609	 0.348	 0.000	
  270 0.916	 1.032	 0.575	 1.059	 0.561	 0.935	 1.099	 3.862	 0.899	 0.326	 0.609	 0.348	 0.000	
  271 0.916	 1.032	 0.575	 1.059	 0.561	 0.935	 1.099	 3.862	 0.899	 0.326	 0.609	 0.348	 0.000	
  272 0.732	 0.814	 0.957	 1.075	 0.455	 1.038	 1.704	 1.098	 0.534	 0.634	 0.450	 0.801	 0.000	
  273 0.558	 1.037	 0.762	 0.806	 0.700	 0.990	 1.420	 3.179	 0.876	 0.350	 0.427	 0.884	 0.000	
  274 0.558	 1.037	 0.762	 0.806	 0.700	 0.990	 1.420	 3.179	 0.876	 0.350	 0.427	 0.884	 0.000	
  275 0.159	 0.793	 0.953	 0.934	 0.815	 1.209	 2.393	 2.051	 0.578	 0.527	 0.545	 1.299	 0.000	
  276 0.159	 0.793	 0.953	 0.934	 0.815	 1.209	 2.393	 2.051	 0.578	 0.527	 0.545	 1.299	 0.000	
  277 1.072	 0.583	 1.231	 0.875	 0.741	 1.014	 2.650	 2.557	 0.391	 1.050	 0.410	 0.240	 0.000	
  278 0.888	 0.438	 1.088	 1.193	 0.871	 1.129	 4.761	 1.242	 0.523	 0.649	 0.720	 0.498	 0.000	
  279 0.888	 0.438	 1.088	 1.193	 0.871	 1.129	 4.761	 1.242	 0.523	 0.649	 0.720	 0.498	 0.000	
  280 1.016	 0.868	 0.892	 0.883	 0.617	 0.937	 1.756	 2.582	 0.683	 0.500	 0.376	 0.593	 0.000	
  281 0.806	 0.429	 0.964	 0.922	 1.024	 0.434	 1.062	 2.639	 0.637	 1.003	 0.270	 0.632	 0.000	
  282 1.062	 0.514	 1.026	 0.827	 0.708	 1.200	 3.122	 2.883	 0.411	 1.025	 0.351	 0.306	 0.000	
  283 0.963	 1.067	 0.878	 1.261	 0.164	 0.993	 0.944	 1.706	 0.490	 0.621	 0.555	 0.550	 0.000	
  284 0.963	 1.067	 0.878	 1.261	 0.164	 0.993	 0.944	 1.706	 0.490	 0.621	 0.555	 0.550	 0.000	
  285 0.705	 0.952	 0.832	 1.031	 0.709	 1.073	 1.174	 0.160	 0.479	 0.583	 0.217	 1.231	 0.000	
  286 0.834	 0.898	 0.760	 0.798	 0.980	 1.063	 2.708	 3.523	 0.636	 0.806	 0.448	 0.391	 0.000	
  287 0.834	 0.898	 0.760	 0.798	 0.980	 1.063	 2.708	 3.523	 0.636	 0.806	 0.448	 0.391	 0.000	
  288 1.056	 0.645	 0.842	 1.094	 1.118	 1.279	 4.122	 1.506	 0.778	 0.418	 0.104	 0.840	 0.000	
  289 1.056	 0.645	 0.842	 1.094	 1.118	 1.279	 4.122	 1.506	 0.778	 0.418	 0.104	 0.840	 0.000	
  290 1.056	 0.645	 0.842	 1.094	 1.118	 1.279	 4.122	 1.506	 0.778	 0.418	 0.104	 0.840	 0.000	
  291 1.056	 0.645	 0.842	 1.094	 1.118	 1.279	 4.122	 1.506	 0.778	 0.418	 0.104	 0.840	 0.000	
  292 1.056	 0.645	 0.842	 1.094	 1.118	 1.279	 4.122	 1.506	 0.778	 0.418	 0.104	 0.840	 0.000	
  293 1.135	 0.466	 1.125	 0.775	 1.376	 0.938	 4.318	 2.219	 0.525	 0.549	 0.218	 0.721	 0.000	
  294 1.135	 0.466	 1.125	 0.775	 1.376	 0.938	 4.318	 2.219	 0.525	 0.549	 0.218	 0.721	 0.000	
  295 1.135	 0.466	 1.125	 0.775	 1.376	 0.938	 4.318	 2.219	 0.525	 0.549	 0.218	 0.721	 0.000	
  296 1.135	 0.466	 1.125	 0.775	 1.376	 0.938	 4.318	 2.219	 0.525	 0.549	 0.218	 0.721	 0.000	
  297 1.135	 0.466	 1.125	 0.775	 1.376	 0.938	 4.318	 2.219	 0.525	 0.549	 0.218	 0.721	 0.000	
  298 1.135	 0.466	 1.125	 0.775	 1.376	 0.938	 4.318	 2.219	 0.525	 0.549	 0.218	 0.721	 0.000	
  299 1.000	 0.937	 0.901	 0.771	 1.253	 1.374	 3.284	 1.834	 0.571	 0.654	 0.067	 0.786	 0.000	
  300 1.000	 0.937	 0.901	 0.771	 1.253	 1.374	 3.284	 1.834	 0.571	 0.654	 0.067	 0.786	 0.000	
  301 0.940	 1.200	 0.894	 0.867	 0.756	 1.038	 1.704	 2.441	 0.420	 0.583	 0.347	 0.760	 0.000	
  302 0.940	 1.200	 0.894	 0.867	 0.756	 1.038	 1.704	 2.441	 0.420	 0.583	 0.347	 0.760	 0.000	
  303 0.976	 0.350	 0.992	 1.282	 0.586	 1.175	 3.508	 2.839	 0.423	 0.621	 0.678	 0.670	 0.000	
  304 1.120	 0.397	 1.179	 1.057	 1.191	 0.755	 3.721	 1.128	 0.386	 0.640	 0.204	 0.747	 0.000	
  305 1.120	 0.397	 1.179	 1.057	 1.191	 0.755	 3.721	 1.128	 0.386	 0.640	 0.204	 0.747	 0.000	
  306 1.120	 0.397	 1.179	 1.057	 1.191	 0.755	 3.721	 1.128	 0.386	 0.640	 0.204	 0.747	 0.000	
  307 1.120	 0.397	 1.179	 1.057	 1.191	 0.755	 3.721	 1.128	 0.386	 0.640	 0.204	 0.747	 0.000	
  308 0.917	 0.816	 0.900	 0.731	 0.974	 1.057	 4.837	 1.103	 0.735	 0.588	 0.071	 0.753	 0.000	
  309 0.650	 0.509	 1.204	 0.737	 0.714	 1.086	 0.445	 3.376	 0.486	 0.557	 0.891	 0.763	 0.000	
  310 0.650	 0.509	 1.204	 0.737	 0.714	 1.086	 0.445	 3.376	 0.486	 0.557	 0.891	 0.763	 0.000	
  311 0.650	 0.509	 1.204	 0.737	 0.714	 1.086	 0.445	 3.376	 0.486	 0.557	 0.891	 0.763	 0.000	
  312 0.650	 0.509	 1.204	 0.737	 0.714	 1.086	 0.445	 3.376	 0.486	 0.557	 0.891	 0.763	 0.000	
  313 0.650	 0.509	 1.204	 0.737	 0.714	 1.086	 0.445	 3.376	 0.486	 0.557	 0.891	 0.763	 0.000	
  314 0.650	 0.509	 1.204	 0.737	 0.714	 1.086	 0.445	 3.376	 0.486	 0.557	 0.891	 0.763	 0.000	
  315 0.650	 0.509	 1.204	 0.737	 0.714	 1.086	 0.445	 3.376	 0.486	 0.557	 0.891	 0.763	 0.000	
  316 0.954	 0.850	 1.034	 1.273	 0.227	 1.043	 1.318	 0.672	 0.441	 0.631	 0.751	 0.406	 0.000	
  317 0.954	 0.850	 1.034	 1.273	 0.227	 1.043	 1.318	 0.672	 0.441	 0.631	 0.751	 0.406	 0.000	
  318 1.197	 0.554	 0.915	 1.143	 1.141	 1.099	 4.349	 4.954	 0.700	 0.679	 0.244	 0.469	 0.000	
  319 1.020	 0.832	 0.862	 0.897	 0.872	 1.121	 1.169	 3.314	 0.706	 0.442	 0.565	 0.547	 0.000	
  320 0.931	 0.735	 0.852	 0.753	 0.918	 1.129	 1.690	 3.440	 0.675	 0.523	 0.852	 0.344	 0.000	
  321 0.620	 0.394	 1.166	 0.861	 1.148	 0.967	 2.472	 2.304	 0.482	 0.864	 0.129	 1.197	 0.000	
  322 0.620	 0.394	 1.166	 0.861	 1.148	 0.967	 2.472	 2.304	 0.482	 0.864	 0.129	 1.197	 0.000	
  323 1.020	 0.399	 1.259	 0.898	 0.883	 1.026	 3.481	 2.927	 0.585	 0.589	 0.360	 0.718	 0.000	
  324 1.257	 0.469	 0.829	 0.697	 1.054	 1.122	 1.959	 1.267	 0.727	 0.475	 0.665	 0.415	 0.000	
  325 1.257	 0.469	 0.829	 0.697	 1.054	 1.122	 1.959	 1.267	 0.727	 0.475	 0.665	 0.415	 0.000	
  326 1.288	 0.808	 0.756	 0.833	 0.958	 0.668	 0.865	 1.431	 0.457	 0.713	 0.147	 0.776	 0.000	
  327 1.161	 0.980	 0.875	 1.056	 0.649	 0.984	 1.339	 3.965	 0.742	 0.628	 0.363	 0.280	 0.000	
  328 1.161	 0.980	 0.875	 1.056	 0.649	 0.984	 1.339	 3.965	 0.742	 0.628	 0.363	 0.280	 0.000	
  329 1.161	 0.980	 0.875	 1.056	 0.649	 0.984	 1.339	 3.965	 0.742	 0.628	 0.363	 0.280	 0.000	
  330 1.161	 0.980	 0.875	 1.056	 0.649	 0.984	 1.339	 3.965	 0.742	 0.628	 0.363	 0.280	 0.000	
  331 0.925	 0.807	 0.909	 0.819	 0.825	 1.292	 4.141	 1.871	 0.495	 0.520	 0.474	 0.860	 0.000	
  332 0.925	 0.807	 0.909	 0.819	 0.825	 1.292	 4.141	 1.871	 0.495	 0.520	 0.474	 0.860	 0.000	
  333 0.925	 0.807	 0.909	 0.819	 0.825	 1.292	 4.141	 1.871	 0.495	 0.520	 0.474	 0.860	 0.000	
  334 1.269	 0.550	 1.003	 1.235	 0.398	 1.213	 3.815	 2.888	 0.461	 0.601	 0.598	 0.381	 0.000	
  335 1.269	 0.550	 1.003	 1.235	 0.398	 1.213	 3.815	 2.888	 0.461	 0.601	 0.598	 0.381	 0.000	
  336 1.113	 0.478	 0.904	 0.760	 1.111	 1.063	 2.903	 1.693	 0.581	 0.551	 0.476	 0.789	 0.000	
  337 1.046	 0.598	 1.019	 0.973	 0.765	 1.071	 3.255	 0.719	 0.462	 1.017	 0.353	 0.445	 0.000	
  338 0.869	 0.438	 1.232	 0.752	 0.856	 0.767	 0.729	 2.990	 0.548	 0.958	 0.661	 0.242	 0.000	
  339 0.504	 0.578	 1.032	 0.730	 1.134	 1.190	 4.857	 3.217	 0.620	 0.473	 0.421	 1.260	 0.000	
  340 0.504	 0.578	 1.032	 0.730	 1.134	 1.190	 4.857	 3.217	 0.620	 0.473	 0.421	 1.260	 0.000	
  341 0.476	 0.558	 0.987	 0.807	 1.259	 1.098	 4.494	 2.619	 0.509	 0.600	 0.515	 1.068	 0.000	
  342 0.978	 0.623	 1.021	 1.074	 0.842	 0.922	 3.600	 1.955	 0.572	 0.797	 0.487	 0.372	 0.000	
  343 0.683	 0.315	 1.180	 0.777	 1.011	 0.873	 0.894	 4.646	 0.468	 0.988	 0.896	 0.309	 0.000	
  344 0.592	 0.327	 1.146	 0.971	 1.099	 0.977	 2.883	 1.940	 0.449	 0.823	 0.263	 1.141	 0.000	
  345 0.592	 0.327	 1.146	 0.971	 1.099	 0.977	 2.883	 1.940	 0.449	 0.823	 0.263	 1.141	 0.000	
  346 0.592	 0.327	 1.146	 0.971	 1.099	 0.977	 2.883	 1.940	 0.449	 0.823	 0.263	 1.141	 0.000	
  347 0.592	 0.327	 1.146	 0.971	 1.099	 0.977	 2.883	 1.940	 0.449	 0.823	 0.263	 1.141	 0.000	
  348 0.592	 0.327	 1.146	 0.971	 1.099	 0.977	 2.883	 1.940	 0.449	 0.823	 0.263	 1.141	 0.000	
  349 0.592	 0.327	 1.146	 0.971	 1.099	 0.977	 2.883	 1.940	 0.449	 0.823	 0.263	 1.141	 0.000	
  350 0.592	 0.327	 1.146	 0.971	 1.099	 0.977	 2.883	 1.940	 0.449	 0.823	 0.263	 1.141	 0.000	
  351 1.269	 0.867	 0.905	 0.470	 0.873	 1.108	 1.056	 4.302	 0.683	 0.435	 0.543	 0.432	 0.000	
  352 0.661	 0.750	 1.149	 0.954	 0.620	 1.095	 1.036	 1.561	 0.624	 0.877	 0.306	 0.628	 0.000	
  353 0.957	 0.369	 1.087	 1.156	 0.965	 1.280	 1.873	 0.594	 0.377	 1.033	 0.307	 0.623	 0.000	
  354 0.957	 0.369	 1.087	 1.156	 0.965	 1.280	 1.873	 0.594	 0.377	 1.033	 0.307	 0.623	 0.000	
  355 1.024	 1.000	 0.735	 0.993	 0.657	 0.586	 0.726	 0.630	 0.428	 0.829	 0.389	 0.435	 0.000	
  356 1.024	 1.000	 0.735	 0.993	 0.657	 0.586	 0.726	 0.630	 0.428	 0.829	 0.389	 0.435	 0.000	
  357 0.935	 0.392	 1.169	 1.080	 0.868	 0.986	 3.285	 2.941	 0.619	 1.045	 0.068	 0.593	 0.000	
  358 0.805	 0.402	 1.072	 0.489	 1.068	 1.066	 1.225	 0.779	 0.545	 0.909	 0.482	 0.711	 0.000	
  359 1.148	 1.252	 0.576	 1.093	 0.467	 0.921	 1.011	 2.578	 0.630	 0.728	 0.384	 0.299	 0.000	
  360 1.148	 1.252	 0.576	 1.093	 0.467	 0.921	 1.011	 2.578	 0.630	 0.728	 0.384	 0.299	 0.000	
  361 1.177	 0.473	 1.076	 0.757	 0.914	 1.062	 3.383	 1.353	 0.460	 0.967	 0.569	 0.194	 0.000	
  362 0.803	 0.838	 0.545	 0.747	 0.872	 1.014	 0.317	 2.927	 0.488	 0.953	 0.799	 0.385	 0.000	
  363 0.803	 0.838	 0.545	 0.747	 0.872	 1.014	 0.317	 2.927	 0.488	 0.953	 0.799	 0.385	 0.000	
  364 0.803	 0.838	 0.545	 0.747	 0.872	 1.014	 0.317	 2.927	 0.488	 0.953	 0.799	 0.385	 0.000	
  365 0.858	 0.974	 0.822	 0.723	 0.981	 1.025	 0.546	 3.966	 0.598	 0.728	 0.755	 0.091	 0.000	
  366 0.979	 0.579	 0.911	 0.973	 0.890	 0.961	 1.839	 4.910	 0.600	 0.524	 0.805	 0.432	 0.000	
  367 0.688	 0.962	 0.869	 0.692	 1.015	 0.759	 0.636	 4.081	 0.326	 0.938	 0.659	 0.404	 0.000	
  368 0.688	 0.962	 0.869	 0.692	 1.015	 0.759	 0.636	 4.081	 0.326	 0.938	 0.659	 0.404	 0.000	
  369 0.491	 0.475	 1.148	 0.805	 0.990	 1.049	 2.087	 2.128	 0.583	 0.790	 0.298	 1.091	 0.000	
  370 0.491	 0.475	 1.148	 0.805	 0.990	 1.049	 2.087	 2.128	 0.583	 0.790	 0.298	 1.091	 0.000	
  371 0.684	 0.958	 0.861	 0.981	 0.557	 1.038	 1.924	 1.906	 0.604	 0.501	 0.372	 0.945	 0.000	
  372 1.015	 0.680	 0.766	 1.092	 0.799	 0.454	 1.165	 3.672	 0.634	 0.595	 0.691	 0.442	 0.000	
  373 1.015	 0.680	 0.766	 1.092	 0.799	 0.454	 1.165	 3.672	 0.634	 0.595	 0.691	 0.442	 0.000	
  374 1.015	 0.680	 0.766	 1.092	 0.799	 0.454	 1.165	 3.672	 0.634	 0.595	 0.691	 0.442	 0.000	
  375 1.015	 0.680	 0.766	 1.092	 0.799	 0.454	 1.165	 3.672	 0.634	 0.595	 0.691	 0.442	 0.000	
  376 1.015	 0.680	 0.766	 1.092	 0.799	 0.454	 1.165	 3.672	 0.634	 0.595	 0.691	 0.442	 0.000	
  377 1.015	 0.680	 0.766	 1.092	 0.799	 0.454	 1.165	 3.672	 0.634	 0.595	 0.691	 0.442	 0.000	
  378 1.015	 0.680	 0.766	 1.092	 0.799	 0.454	 1.165	 3.672	 0.634	 0.595	 0.691	 0.442	 0.000	
  379 1.015	 0.680	 0.766	 1.092	 0.799	 0.454	 1.165	 3.672	 0.634	 0.595	 0.691	 0.442	 0.000	
  380 1.015	 0.680	 0.766	 1.092	 0.799	 0.454	 1.165	 3.672	 0.634	 0.595	 0.691	 0.442	 0.000	
  381 0.993	 0.378	 1.225	 1.027	 0.674	 1.248	 3.202	 1.140	 0.410	 0.856	 0.505	 0.564	 0.000	
  382 0.993	 0.378	 1.225	 1.027	 0.674	 1.248	 3.202	 1.140	 0.410	 0.856	 0.505	 0.564	 0.000	
  383 0.993	 0.378	 1.225	 1.027	 0.674	 1.248	 3.202	 1.140	 0.410	 0.856	 0.505	 0.564	 0.000	
  384 0.993	 0.378	 1.225	 1.027	 0.674	 1.248	 3.202	 1.140	 0.410	 0.856	 0.505	 0.564	 0.000	
  385 0.993	 0.378	 1.225	 1.027	 0.674	 1.248	 3.202	 1.140	 0.410	 0.856	 0.505	 0.564	 0.000	
  386 0.993	 0.378	 1.225	 1.027	 0.674	 1.248	 3.202	 1.140	 0.410	 0.856	 0.505	 0.564	 0.000	
  387 0.993	 0.378	 1.225	 1.027	 0.674	 1.248	 3.202	 1.140	 0.410	 0.856	 0.505	 0.564	 0.000	
  388 0.993	 0.378	 1.225	 1.027	 0.674	 1.248	 3.202	 1.140	 0.410	 0.856	 0.505	 0.564	 0.000	
  389 0.782	 1.030	 0.862	 0.940	 0.589	 0.891	 0.305	 2.388	 0.669	 0.707	 0.362	 0.641	 0.000	
  390 0.782	 1.030	 0.862	 0.940	 0.589	 0.891	 0.305	 2.388	 0.669	 0.707	 0.362	 0.641	 0.000	
  391 0.508	 0.904	 0.808	 1.077	 0.509	 0.945	 0.555	 4.300	 0.756	 0.457	 0.929	 0.429	 0.000	
  392 0.508	 0.904	 0.808	 1.077	 0.509	 0.945	 0.555	 4.300	 0.756	 0.457	 0.929	 0.429	 0.000	
  393 0.508	 0.904	 0.808	 1.077	 0.509	 0.945	 0.555	 4.300	 0.756	 0.457	 0.929	 0.429	 0.000	
  394 0.508	 0.904	 0.808	 1.077	 0.509	 0.945	 0.555	 4.300	 0.756	 0.457	 0.929	 0.429	 0.000	
  395 0.508	 0.904	 0.808	 1.077	 0.509	 0.945	 0.555	 4.300	 0.756	 0.457	 0.929	 0.429	 0.000	
  396 1.079	 0.950	 1.020	 0.511	 0.678	 1.068	 0.237	 2.935	 0.866	 0.406	 0.513	 0.262	 0.000	
  397 0.886	 0.627	 0.895	 0.570	 1.089	 0.835	 1.019	 3.355	 0.640	 0.676	 0.658	 0.561	 0.000	
  398 0.839	 0.462	 1.168	 1.092	 0.923	 0.755	 1.660	 1.229	 0.459	 0.760	 0.848	 0.272	 0.000	
  399 0.839	 0.462	 1.168	 1.092	 0.923	 0.755	 1.660	 1.229	 0.459	 0.760	 0.848	 0.272	 0.000	
  400 0.839	 0.462	 1.168	 1.092	 0.923	 0.755	 1.660	 1.229	 0.459	 0.760	 0.848	 0.272	 0.000	
  401 1.190	 0.848	 0.852	 1.045	 0.956	 0.777	 2.222	 2.266	 0.426	 0.535	 0.379	 0.620	 0.000	
  402 1.190	 0.848	 0.852	 1.045	 0.956	 0.777	 2.222	 2.266	 0.426	 0.535	 0.379	 0.620	 0.000	
  403 1.209	 0.719	 0.999	 1.155	 0.727	 1.175	 3.308	 3.942	 0.504	 0.960	 0.471	 0.052	 0.000	
  404 1.055	 0.565	 0.841	 0.869	 0.989	 0.456	 1.112	 4.122	 0.672	 0.324	 0.769	 0.624	 0.000	
  405 1.055	 0.565	 0.841	 0.869	 0.989	 0.456	 1.112	 4.122	 0.672	 0.324	 0.769	 0.624	 0.000	
  406 1.168	 0.676	 0.713	 1.115	 0.611	 0.922	 1.204	 3.000	 0.721	 0.494	 0.463	 0.386	 0.000	
  407 0.967	 0.696	 0.882	 1.138	 0.822	 0.906	 2.629	 0.168	 0.593	 0.714	 0.461	 0.429	 0.000	
  408 0.967	 0.696	 0.882	 1.138	 0.822	 0.906	 2.629	 0.168	 0.593	 0.714	 0.461	 0.429	 0.000	
  409 0.967	 0.696	 0.882	 1.138	 0.822	 0.906	 2.629	 0.168	 0.593	 0.714	 0.461	 0.429	 0.000	
  410 1.077	 0.591	 1.114	 0.966	 0.880	 0.897	 4.206	 3.429	 0.470	 1.031	 0.328	 0.239	 0.000	
